"partID","att","col","freq","electrode","x","y","amplitude"
"305","ign","gray","15","E15",0,90.726,50.9464622769784
"305","ign","gray","15","E16",0,79.014,-30.1585125685532
"305","ign","gray","15","E17",0,114.908,34.9077772418878
"305","ign","gray","15","E18",-16.0697667431522,76.4350039760624,-39.2771536371612
"305","ign","gray","15","E19",-23.6192388587642,58.8318312797812,-18.1549220394398
"305","ign","gray","15","E20",-31.3121246459833,41.9182840077502,47.134534722743
"305","ign","gray","15","E21",-14.1187002915317,105.342066422099,27.5528710940942
"305","ign","gray","15","E22",-26.8737792539972,88.585411736964,130.266775786208
"305","ign","gray","15","E23",-35.2634825458284,69.6677676887961,-20.2310477837698
"305","ign","gray","15","E24",-39.5281102525102,53.3724044414846,73.8865691448233
"305","ign","gray","15","E25",-51.097415472918,96.8083637295249,5.64028341714769
"305","ign","gray","15","E26",-60.5117564493148,76.717478004812,-13.8059606464001
"305","ign","gray","15","E27",-56.2717346283799,54.0022587112168,41.1025929997451
"305","ign","gray","15","E28",-50.0298983002845,37.5034658673461,55.1290913268938
"305","ign","gray","15","E29",-39.6304283909149,22.4510456227002,-9.61348805317018
"305","ign","gray","15","E30",-28.5960902390953,7.43167134886356,60.9640666219176
"305","ign","gray","15","E31",-14.2590609871468,-4.99065843399723,-25.8415279593819
"305","ign","gray","15","E32",-86.719831310897,82.7208230943671,97.6382261988681
"305","ign","gray","15","E33",-86.5427774390136,55.8179182444255,-52.0587203512935
"305","ign","gray","15","E34",-73.2735964589411,31.8739532843394,-8.75045914414802
"305","ign","gray","15","E35",-58.7070104036568,13.6367088941921,75.3647663304845
"305","ign","gray","15","E36",-45.139000940819,2.34746545549408,-20.6695110561018
"305","ign","gray","15","E37",-29.3939238752213,-11.4188613800894,23.8990721896943
"305","ign","gray","15","E38",-111.066561880691,61.2336542760814,6.67853558849714
"305","ign","gray","15","E39",-106.979294016482,12.6447944916077,74.4624391948568
"305","ign","gray","15","E40",-82.0312253490634,0.356499272328901,-40.2486872736872
"305","ign","gray","15","E41",-62.3658981365752,-7.23363018257962,-24.3275599349128
"305","ign","gray","15","E42",-48.4277069849025,-19.0176228846936,-33.7131509640846
"305","ign","gray","15","E43",-132.385776483018,49.089223063604,23.6732135431047
"305","ign","gray","15","E44",-127.856243406767,23.8953117140088,11.3254550368866
"305","ign","gray","15","E45",-102.023724252225,-26.0624191069444,-15.7271951691033
"305","ign","gray","15","E46",-77.0757795587277,-24.2279722926707,5.68262914489701
"305","ign","gray","15","E47",-61.3490707363697,-27.4299165836118,8.0326820866255
"305","ign","gray","15","E48",-147.073602828489,55.1905344696692,101.847221766359
"305","ign","gray","15","E49",-148.427539841507,9.81951733019121,22.7897850449741
"305","ign","gray","15","E50",-87.6147402607277,-51.9804690729627,130.859882096776
"305","ign","gray","15","E51",-64.3973497966683,-45.8325114211031,-39.9747868398513
"305","ign","gray","15","E52",-49.3286473753904,-38.0293353099208,26.5862509037526
"305","ign","gray","15","E53",-31.8703858461666,-30.6802729781934,-34.4011786418694
"305","ign","gray","15","E54",-16.3380561246601,-24.5721384105547,-14.217265940681
"305","ign","gray","15","E55",1.86009153028893e-15,-15.1888,3.90276932488253
"305","ign","gray","15","E56",-134.514184844694,-53.5568924748948,-48.2227525046111
"305","ign","gray","15","E57",-107.771903337525,-61.2478444600876,131.398156065317
"305","ign","gray","15","E58",-72.0824426385969,-68.7392048197634,28.8088921567859
"305","ign","gray","15","E59",-49.0164711950736,-60.6384229311954,4.58840487733905
"305","ign","gray","15","E60",-33.5739711579434,-49.4397118183913,-30.4995408084856
"305","ign","gray","15","E61",-17.5616376782163,-41.0535015078989,-32.2468732538335
"305","ign","gray","15","E62",6.24863782796946e-15,-51.024,-25.4227139458605
"305","ign","gray","15","E63",-111.844618176326,-90.215004411638,-26.841203204277
"305","ign","gray","15","E64",-82.7166311762146,-89.8591836311575,-7.59740278050573
"305","ign","gray","15","E65",-53.2724548220446,-83.4923179534095,-23.7823709323909
"305","ign","gray","15","E66",-32.9982073155436,-70.0930032026051,-26.3697326323477
"305","ign","gray","15","E67",-14.9843695227892,-59.7435310808167,-36.2837474736054
"305","ign","gray","15","E68",-70.8544927411257,-119.808404222733,-20.3559336862103
"305","ign","gray","15","E69",-50.7971288111611,-109.433046236237,-40.2246114842362
"305","ign","gray","15","E70",-29.8089612459443,-93.6860097636664,-13.1178432693433
"305","ign","gray","15","E71",-12.5941162529112,-75.6650426009803,123.428107160818
"305","ign","gray","15","E72",8.04078595384169e-15,-65.658,-46.9800564956151
"305","ign","gray","15","E73",-34.2137515878335,-132.964697639208,-12.4040947502893
"305","ign","gray","15","E74",-15.7052501655887,-118.019611578908,-31.9575771523255
"305","ign","gray","15","E75",1.18239648457677e-14,-96.55,29.1909440442555
"305","ign","gray","15","E76",12.5941162529112,-75.6650426009803,22.2467823666888
"305","ign","gray","15","E77",14.9843695227892,-59.7435310808167,-1.24498005430774
"305","ign","gray","15","E78",17.5616376782163,-41.0535015078989,-26.1100291711329
"305","ign","gray","15","E79",16.3380561246601,-24.5721384105547,-46.9876730552086
"305","ign","gray","15","E80",14.2590609871468,-4.99065843399723,-12.9061873417638
"305","ign","gray","15","E81",1.66253150865048e-14,-135.756,-7.8117048488801
"305","ign","gray","15","E82",15.7052501655887,-118.019611578908,-29.6667966354813
"305","ign","gray","15","E83",29.8089612459443,-93.6860097636664,57.2010990872473
"305","ign","gray","15","E84",32.9982073155436,-70.0930032026051,-54.0577964909017
"305","ign","gray","15","E85",33.5739711579434,-49.4397118183913,-44.248695442823
"305","ign","gray","15","E86",31.8703858461666,-30.6802729781934,1.51351066656599
"305","ign","gray","15","E87",29.3939238752213,-11.4188613800894,-0.708807853344113
"305","ign","gray","15","E88",34.2137515878335,-132.964697639208,-46.526399863293
"305","ign","gray","15","E89",50.7971288111611,-109.433046236237,15.5421299756172
"305","ign","gray","15","E90",53.2724548220446,-83.4923179534095,3.78358378044927
"305","ign","gray","15","E91",49.0164711950736,-60.6384229311954,-54.845497412679
"305","ign","gray","15","E92",49.3286473753904,-38.0293353099208,20.0061072030341
"305","ign","gray","15","E93",48.4277069849025,-19.0176228846936,70.4364200327312
"305","ign","gray","15","E94",70.8544927411257,-119.808404222733,-25.3664324332168
"305","ign","gray","15","E95",82.7166311762146,-89.8591836311575,23.694849957762
"305","ign","gray","15","E96",72.0824426385969,-68.7392048197634,74.7987273906532
"305","ign","gray","15","E97",64.3973497966683,-45.8325114211031,10.6313835146471
"305","ign","gray","15","E98",61.3490707363697,-27.4299165836118,12.0857584473299
"305","ign","gray","15","E99",111.844618176326,-90.215004411638,3.74822561020176
"305","ign","gray","15","E100",107.771903337525,-61.2478444600876,57.3329900332047
"305","ign","gray","15","E101",87.6147402607277,-51.9804690729627,-22.417439722455
"305","ign","gray","15","E102",77.0757795587277,-24.2279722926707,59.9130783910569
"305","ign","gray","15","E103",62.3658981365752,-7.23363018257962,-4.71436248369138
"305","ign","gray","15","E104",45.139000940819,2.34746545549408,-55.0264155669181
"305","ign","gray","15","E105",28.5960902390953,7.43167134886356,24.4486465327186
"305","ign","gray","15","E106",9.06629877496366,11.5485593631021,-61.4553822163959
"305","ign","gray","15","E107",134.514184844694,-53.5568924748948,-6.25669510383047
"305","ign","gray","15","E108",102.023724252225,-26.0624191069444,33.0890063472738
"305","ign","gray","15","E109",82.0312253490634,0.356499272328901,18.8720250690602
"305","ign","gray","15","E110",58.7070104036568,13.6367088941921,41.008339833342
"305","ign","gray","15","E111",39.6304283909149,22.4510456227002,17.7187009161004
"305","ign","gray","15","E112",18.7176485153145,25.0067456910559,29.2656846605822
"305","ign","gray","15","E113",148.427539841507,9.81951733019121,171.02482735668
"305","ign","gray","15","E114",127.856243406767,23.8953117140088,-47.8640689744422
"305","ign","gray","15","E115",106.979294016482,12.6447944916077,102.1831544244
"305","ign","gray","15","E116",73.2735964589411,31.8739532843394,48.2486856345035
"305","ign","gray","15","E117",50.0298983002845,37.5034658673461,-30.4506900845371
"305","ign","gray","15","E118",31.3121246459833,41.9182840077502,-32.1618786719913
"305","ign","gray","15","E119",147.073602828489,55.1905344696692,101.951118714667
"305","ign","gray","15","E120",132.385776483018,49.089223063604,-42.1229336713095
"305","ign","gray","15","E121",111.066561880691,61.2336542760814,-6.54823704351667
"305","ign","gray","15","E122",86.5427774390136,55.8179182444255,27.0233443961189
"305","ign","gray","15","E123",56.2717346283799,54.0022587112168,11.5527928442491
"305","ign","gray","15","E124",39.5281102525102,53.3724044414846,-0.109438440194618
"305","ign","gray","15","E125",107.29091960617,79.3302648808283,1.37339395148106
"305","ign","gray","15","E126",71.1683422201787,126.406610434864,-45.8534391017759
"305","ign","gray","15","E127",-71.1683422201787,126.406610434864,-11.9832972351089
"305","ign","gray","15","E128",-107.29091960617,79.3302648808283,-8.30992467917581
"305","ign","gray","15","Cz",0,0,-35.43478370092
"305","ign","gray","857","E1",86.719831310897,82.7208230943671,50.0383308443546
"305","ign","gray","857","E2",60.5117564493148,76.717478004812,-0.404573780117907
"305","ign","gray","857","E3",35.2634825458284,69.6677676887961,-16.54779527906
"305","ign","gray","857","E4",23.6192388587642,58.8318312797812,4.0049895866003
"305","ign","gray","857","E5",11.4069836172611,43.8485528695707,28.3387429678957
"305","ign","gray","857","E6",0,28.614,-18.4539708937494
"305","ign","gray","857","E7",-9.06629877496366,11.5485593631021,21.4171974576744
"305","ign","gray","857","E8",51.097415472918,96.8083637295249,-3.84051251394233
"305","ign","gray","857","E9",26.8737792539972,88.585411736964,-27.1005094020759
"305","ign","gray","857","E10",16.0697667431522,76.4350039760624,-32.4631788971399
"305","ign","gray","857","E11",0,64.048,-14.2668479350178
"305","ign","gray","857","E12",-11.4069836172611,43.8485528695707,1.0074832935235
"305","ign","gray","857","E13",-18.7176485153145,25.0067456910559,11.1925410997728
"305","ign","gray","857","E14",14.1187002915317,105.342066422099,7.7713036754965
"305","ign","gray","857","E15",0,90.726,-36.5132001648703
"305","ign","gray","857","E16",0,79.014,-40.8179533562655
"305","ign","gray","857","E17",0,114.908,128.456152491628
"305","ign","gray","857","E18",-16.0697667431522,76.4350039760624,-36.0324840121941
"305","ign","gray","857","E19",-23.6192388587642,58.8318312797812,-9.09712797234346
"305","ign","gray","857","E20",-31.3121246459833,41.9182840077502,-25.5068177164703
"305","ign","gray","857","E21",-14.1187002915317,105.342066422099,13.3694894815684
"305","ign","gray","857","E22",-26.8737792539972,88.585411736964,6.33635050467035
"305","ign","gray","857","E23",-35.2634825458284,69.6677676887961,-23.0239482294518
"305","ign","gray","857","E24",-39.5281102525102,53.3724044414846,-22.5937473384949
"305","ign","gray","857","E25",-51.097415472918,96.8083637295249,62.6685235992616
"305","ign","gray","857","E26",-60.5117564493148,76.717478004812,38.3963932550507
"305","ign","gray","857","E27",-56.2717346283799,54.0022587112168,-36.4508352885074
"305","ign","gray","857","E28",-50.0298983002845,37.5034658673461,-28.3021770697981
"305","ign","gray","857","E29",-39.6304283909149,22.4510456227002,-17.1359081995473
"305","ign","gray","857","E30",-28.5960902390953,7.43167134886356,-47.6103743564763
"305","ign","gray","857","E31",-14.2590609871468,-4.99065843399723,-28.2361474938314
"305","ign","gray","857","E32",-86.719831310897,82.7208230943671,13.5532832152658
"305","ign","gray","857","E33",-86.5427774390136,55.8179182444255,81.1102733593333
"305","ign","gray","857","E34",-73.2735964589411,31.8739532843394,44.4218709474309
"305","ign","gray","857","E35",-58.7070104036568,13.6367088941921,35.265534041561
"305","ign","gray","857","E36",-45.139000940819,2.34746545549408,-32.2264452795551
"305","ign","gray","857","E37",-29.3939238752213,-11.4188613800894,-41.4705514435213
"305","ign","gray","857","E38",-111.066561880691,61.2336542760814,51.7395724898591
"305","ign","gray","857","E39",-106.979294016482,12.6447944916077,60.690212802368
"305","ign","gray","857","E40",-82.0312253490634,0.356499272328901,39.1248535208414
"305","ign","gray","857","E41",-62.3658981365752,-7.23363018257962,30.9939966303813
"305","ign","gray","857","E42",-48.4277069849025,-19.0176228846936,9.06334935299974
"305","ign","gray","857","E43",-132.385776483018,49.089223063604,-22.0893895229891
"305","ign","gray","857","E44",-127.856243406767,23.8953117140088,-5.46619671696178
"305","ign","gray","857","E45",-102.023724252225,-26.0624191069444,-26.6777626399279
"305","ign","gray","857","E46",-77.0757795587277,-24.2279722926707,77.3666087904768
"305","ign","gray","857","E47",-61.3490707363697,-27.4299165836118,1.79503096332287
"305","ign","gray","857","E48",-147.073602828489,55.1905344696692,-15.1357760176127
"305","ign","gray","857","E49",-148.427539841507,9.81951733019121,-18.9277255715691
"305","ign","gray","857","E50",-87.6147402607277,-51.9804690729627,25.5249364867024
"305","ign","gray","857","E51",-64.3973497966683,-45.8325114211031,16.6877353592867
"305","ign","gray","857","E52",-49.3286473753904,-38.0293353099208,11.7842437137747
"305","ign","gray","857","E53",-31.8703858461666,-30.6802729781934,-23.8637922106641
"305","ign","gray","857","E54",-16.3380561246601,-24.5721384105547,63.3840118751005
"305","ign","gray","857","E55",1.86009153028893e-15,-15.1888,-23.3697309331391
"305","ign","gray","857","E56",-134.514184844694,-53.5568924748948,207.936703562851
"305","ign","gray","857","E57",-107.771903337525,-61.2478444600876,5.19081379791385
"305","ign","gray","857","E58",-72.0824426385969,-68.7392048197634,-16.6633756767705
"305","ign","gray","857","E59",-49.0164711950736,-60.6384229311954,71.2376039464882
"305","ign","gray","857","E60",-33.5739711579434,-49.4397118183913,43.3774667035912
"305","ign","gray","857","E61",-17.5616376782163,-41.0535015078989,37.5114192474959
"305","ign","gray","857","E62",6.24863782796946e-15,-51.024,45.5092452561874
"305","ign","gray","857","E63",-111.844618176326,-90.215004411638,12.6916730344747
"305","ign","gray","857","E64",-82.7166311762146,-89.8591836311575,13.0455236355693
"305","ign","gray","857","E65",-53.2724548220446,-83.4923179534095,26.1115624066241
"305","ign","gray","857","E66",-32.9982073155436,-70.0930032026051,68.620220135357
"305","ign","gray","857","E67",-14.9843695227892,-59.7435310808167,16.6593689583738
"305","ign","gray","857","E68",-70.8544927411257,-119.808404222733,-0.278023453212769
"305","ign","gray","857","E69",-50.7971288111611,-109.433046236237,14.7794813014661
"305","ign","gray","857","E70",-29.8089612459443,-93.6860097636664,29.6043251517019
"305","ign","gray","857","E71",-12.5941162529112,-75.6650426009803,62.6807746478382
"305","ign","gray","857","E72",8.04078595384169e-15,-65.658,44.5481200807773
"305","ign","gray","857","E73",-34.2137515878335,-132.964697639208,10.239142542936
"305","ign","gray","857","E74",-15.7052501655887,-118.019611578908,42.5156175602785
"305","ign","gray","857","E75",1.18239648457677e-14,-96.55,49.3073723952273
"305","ign","gray","857","E76",12.5941162529112,-75.6650426009803,151.330813817332
"305","ign","gray","857","E77",14.9843695227892,-59.7435310808167,19.7664539540873
"305","ign","gray","857","E78",17.5616376782163,-41.0535015078989,24.3161138746251
"305","ign","gray","857","E79",16.3380561246601,-24.5721384105547,81.5129380019499
"305","ign","gray","857","E80",14.2590609871468,-4.99065843399723,51.2480806963185
"305","ign","gray","857","E81",1.66253150865048e-14,-135.756,35.2361618686408
"305","ign","gray","857","E82",15.7052501655887,-118.019611578908,-7.90488471161994
"305","ign","gray","857","E83",29.8089612459443,-93.6860097636664,114.083014204449
"305","ign","gray","857","E84",32.9982073155436,-70.0930032026051,42.1496223475927
"305","ign","gray","857","E85",33.5739711579434,-49.4397118183913,43.2952354830067
"305","ign","gray","857","E86",31.8703858461666,-30.6802729781934,19.1083022825094
"305","ign","gray","857","E87",29.3939238752213,-11.4188613800894,53.8165207566334
"305","ign","gray","857","E88",34.2137515878335,-132.964697639208,17.5478982850885
"305","ign","gray","857","E89",50.7971288111611,-109.433046236237,49.319548137563
"305","ign","gray","857","E90",53.2724548220446,-83.4923179534095,175.223696573568
"305","ign","gray","857","E91",49.0164711950736,-60.6384229311954,139.512540453535
"305","ign","gray","857","E92",49.3286473753904,-38.0293353099208,-4.16233510973281
"305","ign","gray","857","E93",48.4277069849025,-19.0176228846936,66.6811783150859
"305","ign","gray","857","E94",70.8544927411257,-119.808404222733,40.5135892722331
"305","ign","gray","857","E95",82.7166311762146,-89.8591836311575,42.2930089806508
"305","ign","gray","857","E96",72.0824426385969,-68.7392048197634,164.84977604644
"305","ign","gray","857","E97",64.3973497966683,-45.8325114211031,19.4015851859666
"305","ign","gray","857","E98",61.3490707363697,-27.4299165836118,59.965970959138
"305","ign","gray","857","E99",111.844618176326,-90.215004411638,46.0562083591237
"305","ign","gray","857","E100",107.771903337525,-61.2478444600876,81.0879510103227
"305","ign","gray","857","E101",87.6147402607277,-51.9804690729627,-6.83389116195499
"305","ign","gray","857","E102",77.0757795587277,-24.2279722926707,-7.17608690445551
"305","ign","gray","857","E103",62.3658981365752,-7.23363018257962,-41.8713638990349
"305","ign","gray","857","E104",45.139000940819,2.34746545549408,-6.36727053528451
"305","ign","gray","857","E105",28.5960902390953,7.43167134886356,-32.9207517749246
"305","ign","gray","857","E106",9.06629877496366,11.5485593631021,55.8787424914214
"305","ign","gray","857","E107",134.514184844694,-53.5568924748948,-1.20383251238271
"305","ign","gray","857","E108",102.023724252225,-26.0624191069444,-22.2489600642798
"305","ign","gray","857","E109",82.0312253490634,0.356499272328901,-36.1193231880809
"305","ign","gray","857","E110",58.7070104036568,13.6367088941921,26.4920356879277
"305","ign","gray","857","E111",39.6304283909149,22.4510456227002,10.8390478661969
"305","ign","gray","857","E112",18.7176485153145,25.0067456910559,-28.93592850665
"305","ign","gray","857","E113",148.427539841507,9.81951733019121,2.22672016460122
"305","ign","gray","857","E114",127.856243406767,23.8953117140088,-20.4535582029993
"305","ign","gray","857","E115",106.979294016482,12.6447944916077,-46.7798970145742
"305","ign","gray","857","E116",73.2735964589411,31.8739532843394,-11.3923037552873
"305","ign","gray","857","E117",50.0298983002845,37.5034658673461,35.2424573751698
"305","ign","gray","857","E118",31.3121246459833,41.9182840077502,53.6447158959038
"305","ign","gray","857","E119",147.073602828489,55.1905344696692,23.2700620860994
"305","ign","gray","857","E120",132.385776483018,49.089223063604,-4.68973883157898
"305","ign","gray","857","E121",111.066561880691,61.2336542760814,47.9657351370551
"305","ign","gray","857","E122",86.5427774390136,55.8179182444255,-6.66178636838871
"305","ign","gray","857","E123",56.2717346283799,54.0022587112168,13.5683422373274
"305","ign","gray","857","E124",39.5281102525102,53.3724044414846,104.290239687479
"305","ign","gray","857","E125",107.29091960617,79.3302648808283,44.3470835349122
"305","ign","gray","857","E126",71.1683422201787,126.406610434864,2.81235622101754
"305","ign","gray","857","E127",-71.1683422201787,126.406610434864,-3.99617690269303
"305","ign","gray","857","E128",-107.29091960617,79.3302648808283,16.7493212619469
"305","ign","gray","857","Cz",0,0,52.8022341112208
"306","att","col","15","E1",86.719831310897,82.7208230943671,17.9976141696002
"306","att","col","15","E2",60.5117564493148,76.717478004812,45.9970250978402
"306","att","col","15","E3",35.2634825458284,69.6677676887961,30.0065476400325
"306","att","col","15","E4",23.6192388587642,58.8318312797812,-24.601190478768
"306","att","col","15","E5",11.4069836172611,43.8485528695707,-1.69946645798141
"306","att","col","15","E6",0,28.614,256.129357664406
"306","att","col","15","E7",-9.06629877496366,11.5485593631021,-19.9004832954651
"306","att","col","15","E8",51.097415472918,96.8083637295249,-10.344946407593
"306","att","col","15","E9",26.8737792539972,88.585411736964,17.5910191458099
"306","att","col","15","E10",16.0697667431522,76.4350039760624,-17.5469009941642
"306","att","col","15","E11",0,64.048,7.65358253586003
"306","att","col","15","E12",-11.4069836172611,43.8485528695707,19.2434579123283
"306","att","col","15","E13",-18.7176485153145,25.0067456910559,-12.3573247602436
"306","att","col","15","E14",14.1187002915317,105.342066422099,154.635961245454
"306","att","col","15","E15",0,90.726,64.909164060511
"306","att","col","15","E16",0,79.014,8.45811465922356
"306","att","col","15","E17",0,114.908,121.583165748375
"306","att","col","15","E18",-16.0697667431522,76.4350039760624,104.085161061101
"306","att","col","15","E19",-23.6192388587642,58.8318312797812,20.933901965937
"306","att","col","15","E20",-31.3121246459833,41.9182840077502,19.972284482518
"306","att","col","15","E21",-14.1187002915317,105.342066422099,96.5220620092236
"306","att","col","15","E22",-26.8737792539972,88.585411736964,61.1670276647287
"306","att","col","15","E23",-35.2634825458284,69.6677676887961,-3.26636120121605
"306","att","col","15","E24",-39.5281102525102,53.3724044414846,39.9687514289011
"306","att","col","15","E25",-51.097415472918,96.8083637295249,100.036578093952
"306","att","col","15","E26",-60.5117564493148,76.717478004812,147.44085372887
"306","att","col","15","E27",-56.2717346283799,54.0022587112168,74.5480977373171
"306","att","col","15","E28",-50.0298983002845,37.5034658673461,10.1716099425784
"306","att","col","15","E29",-39.6304283909149,22.4510456227002,36.2044723892639
"306","att","col","15","E30",-28.5960902390953,7.43167134886356,-46.0030371252258
"306","att","col","15","E31",-14.2590609871468,-4.99065843399723,-11.392092554657
"306","att","col","15","E32",-86.719831310897,82.7208230943671,19.8725483510309
"306","att","col","15","E33",-86.5427774390136,55.8179182444255,17.0033066291023
"306","att","col","15","E34",-73.2735964589411,31.8739532843394,47.2230523172155
"306","att","col","15","E35",-58.7070104036568,13.6367088941921,-5.28879684045843
"306","att","col","15","E36",-45.139000940819,2.34746545549408,-6.99261643257307
"306","att","col","15","E37",-29.3939238752213,-11.4188613800894,-7.05979726119057
"306","att","col","15","E38",-111.066561880691,61.2336542760814,-17.0885576545641
"306","att","col","15","E39",-106.979294016482,12.6447944916077,-12.7642730767634
"306","att","col","15","E40",-82.0312253490634,0.356499272328901,0.314252672089239
"306","att","col","15","E41",-62.3658981365752,-7.23363018257962,-38.8129096807131
"306","att","col","15","E42",-48.4277069849025,-19.0176228846936,-36.4258580811855
"306","att","col","15","E43",-132.385776483018,49.089223063604,-31.7899860710318
"306","att","col","15","E44",-127.856243406767,23.8953117140088,-27.2851836179417
"306","att","col","15","E45",-102.023724252225,-26.0624191069444,57.0224418394052
"306","att","col","15","E46",-77.0757795587277,-24.2279722926707,-24.7238841211271
"306","att","col","15","E47",-61.3490707363697,-27.4299165836118,8.71106686614986
"306","att","col","15","E48",-147.073602828489,55.1905344696692,88.6175019698377
"306","att","col","15","E49",-148.427539841507,9.81951733019121,-4.17890720904819
"306","att","col","15","E50",-87.6147402607277,-51.9804690729627,1.39424259057841
"306","att","col","15","E51",-64.3973497966683,-45.8325114211031,-7.09202384456503
"306","att","col","15","E52",-49.3286473753904,-38.0293353099208,6.48192986720934
"306","att","col","15","E53",-31.8703858461666,-30.6802729781934,54.7159735498571
"306","att","col","15","E54",-16.3380561246601,-24.5721384105547,6.5269300432127
"306","att","col","15","E55",1.86009153028893e-15,-15.1888,-3.22462017171734
"306","att","col","15","E56",-134.514184844694,-53.5568924748948,149.853420201652
"306","att","col","15","E57",-107.771903337525,-61.2478444600876,118.404561435985
"306","att","col","15","E58",-72.0824426385969,-68.7392048197634,14.8033508217674
"306","att","col","15","E59",-49.0164711950736,-60.6384229311954,-11.9360446461924
"306","att","col","15","E60",-33.5739711579434,-49.4397118183913,9.04508384570302
"306","att","col","15","E61",-17.5616376782163,-41.0535015078989,-4.72624746872115
"306","att","col","15","E62",6.24863782796946e-15,-51.024,-15.0636110573884
"306","att","col","15","E63",-111.844618176326,-90.215004411638,-48.1338293829671
"306","att","col","15","E64",-82.7166311762146,-89.8591836311575,10.8793766888396
"306","att","col","15","E65",-53.2724548220446,-83.4923179534095,-3.67599125399601
"306","att","col","15","E66",-32.9982073155436,-70.0930032026051,-8.95769721729053
"306","att","col","15","E67",-14.9843695227892,-59.7435310808167,4.38011995162648
"306","att","col","15","E68",-70.8544927411257,-119.808404222733,-14.3538019390091
"306","att","col","15","E69",-50.7971288111611,-109.433046236237,20.3323251903947
"306","att","col","15","E70",-29.8089612459443,-93.6860097636664,-39.2994708540984
"306","att","col","15","E71",-12.5941162529112,-75.6650426009803,24.9207906009497
"306","att","col","15","E72",8.04078595384169e-15,-65.658,-23.0134141937292
"306","att","col","15","E73",-34.2137515878335,-132.964697639208,-40.2323708625913
"306","att","col","15","E74",-15.7052501655887,-118.019611578908,51.3645973982992
"306","att","col","15","E75",1.18239648457677e-14,-96.55,81.5349051150201
"306","att","col","15","E76",12.5941162529112,-75.6650426009803,-12.567076674442
"306","att","col","15","E77",14.9843695227892,-59.7435310808167,-50.7318559674634
"306","att","col","15","E78",17.5616376782163,-41.0535015078989,-20.9984518147812
"306","att","col","15","E79",16.3380561246601,-24.5721384105547,33.8488151893071
"306","att","col","15","E80",14.2590609871468,-4.99065843399723,41.0019101213116
"306","att","col","15","E81",1.66253150865048e-14,-135.756,33.8044669532458
"306","att","col","15","E82",15.7052501655887,-118.019611578908,-13.4196472146429
"306","att","col","15","E83",29.8089612459443,-93.6860097636664,115.625467538318
"306","att","col","15","E84",32.9982073155436,-70.0930032026051,25.2985257987778
"306","att","col","15","E85",33.5739711579434,-49.4397118183913,4.37495824374388
"306","att","col","15","E86",31.8703858461666,-30.6802729781934,48.1146730530223
"306","att","col","15","E87",29.3939238752213,-11.4188613800894,-23.8270814634238
"306","att","col","15","E88",34.2137515878335,-132.964697639208,81.7198059747071
"306","att","col","15","E89",50.7971288111611,-109.433046236237,-31.0110836172582
"306","att","col","15","E90",53.2724548220446,-83.4923179534095,31.7805710384339
"306","att","col","15","E91",49.0164711950736,-60.6384229311954,33.4283646078723
"306","att","col","15","E92",49.3286473753904,-38.0293353099208,23.5509691824044
"306","att","col","15","E93",48.4277069849025,-19.0176228846936,-30.3239387371655
"306","att","col","15","E94",70.8544927411257,-119.808404222733,-23.2375762946617
"306","att","col","15","E95",82.7166311762146,-89.8591836311575,12.9152956619408
"306","att","col","15","E96",72.0824426385969,-68.7392048197634,95.115385226048
"306","att","col","15","E97",64.3973497966683,-45.8325114211031,89.9805450766348
"306","att","col","15","E98",61.3490707363697,-27.4299165836118,-10.2184585762625
"306","att","col","15","E99",111.844618176326,-90.215004411638,127.654918792354
"306","att","col","15","E100",107.771903337525,-61.2478444600876,58.9006638166085
"306","att","col","15","E101",87.6147402607277,-51.9804690729627,96.2616059380151
"306","att","col","15","E102",77.0757795587277,-24.2279722926707,28.1651960251306
"306","att","col","15","E103",62.3658981365752,-7.23363018257962,-14.6275114620411
"306","att","col","15","E104",45.139000940819,2.34746545549408,-54.8784245581213
"306","att","col","15","E105",28.5960902390953,7.43167134886356,-0.662497473888458
"306","att","col","15","E106",9.06629877496366,11.5485593631021,-13.5401594001044
"306","att","col","15","E107",134.514184844694,-53.5568924748948,95.7944627735138
"306","att","col","15","E108",102.023724252225,-26.0624191069444,160.653444961959
"306","att","col","15","E109",82.0312253490634,0.356499272328901,12.6840427440335
"306","att","col","15","E110",58.7070104036568,13.6367088941921,42.1215716084862
"306","att","col","15","E111",39.6304283909149,22.4510456227002,80.7649207588059
"306","att","col","15","E112",18.7176485153145,25.0067456910559,27.7897057692795
"306","att","col","15","E113",148.427539841507,9.81951733019121,192.78241387822
"306","att","col","15","E114",127.856243406767,23.8953117140088,86.3878518637685
"306","att","col","15","E115",106.979294016482,12.6447944916077,82.1337284483278
"306","att","col","15","E116",73.2735964589411,31.8739532843394,-31.0321070857249
"306","att","col","15","E117",50.0298983002845,37.5034658673461,36.1237803908575
"306","att","col","15","E118",31.3121246459833,41.9182840077502,15.3755326062366
"306","att","col","15","E119",147.073602828489,55.1905344696692,106.734950723239
"306","att","col","15","E120",132.385776483018,49.089223063604,82.7995429696032
"306","att","col","15","E121",111.066561880691,61.2336542760814,-19.2628796536525
"306","att","col","15","E122",86.5427774390136,55.8179182444255,84.4712183116575
"306","att","col","15","E123",56.2717346283799,54.0022587112168,31.9641782077458
"306","att","col","15","E124",39.5281102525102,53.3724044414846,-21.6683949299853
"306","att","col","15","E125",107.29091960617,79.3302648808283,135.279385665215
"306","att","col","15","E126",71.1683422201787,126.406610434864,43.0616073914826
